biz,ratingValue,datePublished,description
b'peking-ente-berlin-2',5,b'2009-04-30',"b""This restaurant has some dishes I haven't seen on other Chinese restaurant menus anywhere. The food is excellent. The pork with bean sauce and Peking Doilies is particularly good. In addition to street parking, there is a small parking lot right beside the restaurant and other shops in that strip. I have been to Chinese restaurants in many places in the US, Mexico, Germany, Norway and even Turkey and this is one of the best."""
b'peking-ente-berlin-2',3,b'2009-11-11',"b""friendly service, good menu selection, food is tasty and reasonably priced. nice neighborhood place to go to for Chinese food. only gripe is that the ventilation could be improved so that one does not leave with one's clothes smelling like food"""
b'jolly-berlin',5,b'2017-10-19',"b""I joked that this is the place in Berlin where all the veggies go. People crow about the duck here, but the veg red curry and clay pot were both amazing. Full of a wide variety of veggies, really fantastic flavors, silky tofu. Never thought I'd love Thai curry at a Chinese place but the red curry was excellent. Bay Area, CA born and raised so I'm used to both cuisines, in their restaurant form. Spice level is decent if slightly dumbed down for the northern EU taste. This was the only place we ate in a Berlin that I could see myself returning to regularly. Really quite lovely. Oh. And FAST."""
b'jolly-berlin',4,b'2017-10-24',"b'When you visit an Asian restaurant and you are the only non Asians eating...you know you are eating at the right place. Great atmosphere, good location and amazing food. We had the dinner for two and it was extremely filling... could have been for three or four light eaters. We left a lot of food. If your looking for not Chinese not Thai not Japanese... but something like it... this Asian hits the spot!'"
b'jolly-berlin',4,b'2017-09-03',"b'Good Asian food for Berlin, good Asian food period. German food is sorely lacking in spices and after a week of wursts and potatoes, s schezuan  kick to the  stomach was very welcome. Great atmosphere and friendly service. Dim sum even, not half bad.'"
b'jolly-berlin',4,b'2016-11-07',"b""We had a lovely dinner at Restaurant Jolly! \nThe interior was like a fine dining restaurant.\nIt was kind of funny how they had candlelit dinner tables with a romantic setting and people were chowing down with their chopsticks and rice bowls haha.\nWe came here as they are famous for their peking duck. It was really good! \nWe were starved after a full day of touring around Berlin and finished the day off dining here. \nService was excellent.\n\nI'd recommend the:\n* Sweet & sour soup\n* Peking duck\n* Stir-fry veggies\n\nAlso, a note to travellers.. they have free wifi! :D"""
b'jolly-berlin',5,b'2017-08-21',"b'Really delicious food. Big portions. Great atmosphere. Overall, would certainly recommend.'"
b'jolly-berlin',2,b'2017-07-22',"b'As an Chinese American, this restaurant seemed to have treated me like some disowned family member. Almost no attention was given to me.  I was given a small corner table while the German/white customers got the roomy tables - even for 2\nPerson groups. \n\nThe hot and sour soup has a TOMATO base!  Definitely not authentic.  \n\nThe Jolly tofu pot was passable.  Interestingly used spam.  No shrimp. \n\nOn the positive side, the tables and chairs and whole ambiance was good.  Just that they have some sort of reverse discrimination.  \n\nIf you r Asian, u know what to expect. Not fully authentic Chinese food and possible poor treatment.'"
b'jolly-berlin',5,b'2017-02-13',"b'I went tonight with a group of 10... (We where here for the Berlin film festival. )  .. Amazing food. We had Duck, eggplant, more duck, Beef with veggies, fish with veggies, Duck, rice,  Dumplings, chicken... The best tasting Chinese food.. We loved it.... Best spot in Berlin... A+  A  recommend.. Get the duck lol... (Tea, the sesame balls, wine, etc... I will be back.'"
b'jolly-berlin',4,b'2016-04-18',"b""A really good choice for Asian food in Berlin. \nThe food is very tasteful and staff is super nice and helpful. The dishes are enormous. We were 4 people  and didn't manage to finish more than half of the food, so a tip would be to perhaps start with one dish to share (if couple) - then add another one if still hungry.. Or have starters before sharing."""
b'jolly-berlin',4,b'2017-03-06',b'A good variety of Asian regional food grouping. All items on the menu where good portions and rich on flavors. Still an authentic place that keeps some traditions in place. Certainly a place to repeat!'
b'jolly-berlin',5,b'2017-04-05',b'I went on a Wednesday afternoon at 12:30 and the place was not packed at all. Amazing value and great atmosphere. I ordered the lunch special with duck and noodles for around 8 euro. It was delicious!'
b'jolly-berlin',4,b'2015-10-02',"b""I would have never imagined that I would I'd end up having Chinese food in Berlin!  In any case, after a long day of touring Museuminsel on a chilly spring day, this was the closest restaurant to the island we could find, so we figured to give it a try. It ended up being a good decision!\n\nBeing Chinese, I think I can validate the authenticity of its food. We especially loved the dim sum choices that were offered as part of the menu. After weeks of traveling in Europe, this was my first taste of home! For less than \xe2\x82\xac30, we had quite a feast for two!\n\nThe restaurant was surprisingly crowded on a weekday night. There was a mix of tourists and German business people. I'm taking a star off for its ridiculously slow service and lack of menus. The table next to us waited literally 20 minutes to get a menu! And we waited just about the same time to put down our order. The friendliness of the waiters and manager made up for the slow service in the end, though."""
b'jolly-berlin',4,b'2016-07-07',"b""This restaurant is a must-try! I have never before had authentic Chinese food outside of China - until I went to Jolly! \nA little expensive but great food. \n\nI had dinner here with my boyfriend to celebrate an anniversary. We met in China, so we decided to have Chinese food. We ordered the roasted duck with prawns and vegetables, beef with black pepper and silk tofu. All dishes were great! I would probably order duck without prawns next time though since they didn't taste much, or try the Peking duck!"""
b'jolly-berlin',4,b'2016-12-31',"b'We (2ppl) ordered the set menu for two, a bottle of water, two large beers and a small beer all together at 43 \xe2\x82\xac. the set was as a whole very delicious and highly recommended. the servings and the pacing between dishes was good. I usually eat a lot and was skeptical there would be enough food to fill my appetite--there was, and with leftovers! The ambient is calm and stylish. \n\nThe set included:\n-sweet and sour soup\n-4 egg rolls\n-the main dishes (breaded duck and beef stir fried) served on the same platter and with a large bowl of rice\n-vanilla ice cream with deep-fried bananas'"
b'jolly-berlin',4,b'2016-04-13',"b""Solid Chinese food. All that's missing are some more pork dishes, such as some crispy belly ;)\n\nTheir Peking Duck is the thing to go for, but everything else I tried over a few visits were all good. For Chinese in Berlin, very good even. \n\nEfficient service too and nice to be able to look into the kitchen."""
b'jolly-berlin',5,b'2016-04-10',"b'Amazing crispy duck and dim sum. My partners soup was good as well. Nice ambiance and friendly service. The duck was enormous, easily enough for two with appetizers. Two drinks, two apps and a main course came to 32 euro. Well worth it!!'"
