biz,ratingValue,datePublished,description
lecker-song-berlin,5,2014-09-09,"one of the best dim sum place around the city, small and cozy restaurant with homemade dim sum menu and a dim sum vegetarian menu available too.

personally I loved the chicken and coriander one, so tasty!

will go back there for sure"
lecker-song-berlin,5,2015-08-11,Probably the best dim sum in PBerg -- service is very attentive and kind.
lecker-song-berlin,5,2015-06-03,A fantastic place for vegetarians. A whole page full of veg dumplings and I also recommend the spicy cucumber salad. People says it's busy so consider going a Wednesday night. It's an easy tram ride from Mitte and a good excuse for checking out Prenzlauer.
lecker-song-berlin,5,2015-03-12,"This is place is truly amazing. The dim sum is incredible and the staff is very friendly. We had some seaweed salad that was quite delicious. Even the sweet dim sum for dessert were quite good. I plan on coming back very very soon. I highly recommend this place. I suggest making a reservation though, it fills up quickly and while the food comes quickly, people don't eat thaat quickly, so you might have to wait."
lecker-song-berlin,5,2015-06-06,"Here I go, adding my five stars to the constellation of raves. This place is a MUST whether you're veg or not. My boyfriend and I, vegetarians from DC, went there on our last night in Berlin and would have gone back every night if we'd had more time. Prenzlauer is a cool neighborhood, and this place is a gem. Decorated in a quirky, colorful style, it features astonishingly good dumplings and a cucumber salad you'll taste in your dreams. Everything is prepared with care and an eye toward color and texture, and the staff are friendly. The only possible improvement would be an array of specially prepared dipping sauces for the dumplings. The chili-infused oil simply isn't flavorful or distinctive enough for the venue. The sauce coating the cucumber salad, however, is a delight. This place is well worth going out of your way for."
lecker-song-berlin,5,2014-09-12,"If you are looking for a dumpling fix in Berlin, then look no further!! There's no need to go to Ming's or Kantstraße! Lecker Song was everything I had hoped for in decent authentic Chinese dumplings. A tiny place, tucked away on Schliemannstraße, I am glad I found this place and finally got to try it out. There's a large selection of meat and vegetarian dumplings. The meat ones consist mostly of classics such as Har Gau, Shu Mai, Xiao Long Bao and Wo Tie (pot stickers). The vegetarian ones, however, had more creative flavours. Being ravenous on a Friday night, we ordered a massive selection, including the vegetarian curried pumpkin dumplings. These were mouth wateringly more-ish and tasty, having a samosa-like flavour to them. A completely unexpected hit. Would definitely recommend trying that one out. The Har Gau were also one of our favourites that night. Now this dumpling is a Dim Sum classic. Simply put, it's a prawn and bamboo shoot dumpling with ""crystal"" translucent skin made of rice flour. I've had many a Har Gau in my time and it is easy to get wrong. Often the skin is too heavy, cloying and just a nuisance to eat with chopsticks! For this dumpling, it is all about the texture of the filling.  The prawn filling should be ""crunchy"", with bite to it. Some restaurants will put too much cornflour and other ingredients in it to thin it out. For me, Lecker Song got it right on both counts. A must try when you order! Will definitely be returning and ordering everything on the menu! ;)"
lecker-song-berlin,5,2013-08-27,"Fantastic service! Nice small area with outdoor seating. Smoked tofu was possibly the best tofu I've ever had. The Shao Mai and Fen Guo were awesome as well!  For dessert, the Zongsi. I hope to return while I'm here."
lecker-song-berlin,5,2014-08-26,"Wonderful dim sum.  TONS of vegan and vegetarian options.  I highly recommend the tofu-shiitake dumplings: wonderfully seasoned, delicately sweet, with meaty tofu.  We also had the zucchini-rice noodle-morel dumplings and the tofu-morel-pea dumplings, which were also delightfully flavorful, hearty, and comforting.  The pickled cabbage appetizer was like slightly sweet kimchi and was delicious; the smoked tofu and bell pepper appetizer was also wonderful, with very high-quality bell peppers, extra-firm smoky tofu and lots of fresh herbs.  We also loved the red-bean bun dessert.    The place is tiny and feels like a mom-and-pop restaurant:  the atmosphere is cute but not fancy.  The waitstaff were helpful and attentive. Best Chinese food I've had in Berlin."
lucky-star-berlin,5,2015-05-23,"GREAT FOOD! I've been here twice this week, once because I needed soup for a stupid cold. Twice, because the soup was amazing! 

Get the wan-tan suppe with pork. It's bursting with delicious wan-tans stuffed with minced pork and scallions, fresh veggies, and yummy broth. 

The restaurant can be a little empty early on, but ignore it because the food is SO GOOD. The service is fast and friendly.  I hope to come back one more time before the end of this trip, to try the spicy vermicelli noodles with pork."
lucky-star-berlin,3,2016-11-09,"We had a craving for hot pot, so we crossed our fingers and looked for the closest place in Berlin. Lo and behold, it was less than 0.3km away so we tried it and were incredibly satisfied when we left.

We tried the spicy and Chinese herbal soup bases, and thought it tasted slightly bland and not as spicy. However, we satisfied by how cheap it was for all-you-can-eat (13.50€ per person). The downside was that water and tea were extra charge. 

The downside was some of the meat wasn't as fresh as we had hoped. The tripe and prawns looked dodgy so we opted for vegetables and beef, which were fine."
lucky-star-berlin,2,2017-02-01,"Fairly good food and experience, service was friendly. My duck was tasty. Unfortunately I woke up at about 2am with MSG head-ache and didn't get back to sleep for the rest of the night. They do mention that they use MSG in their menu, however if you're not used to eating I'd recommend staying well-clear of this place, because they obviously apply it by the truckload. Otherwise, if you're immune to the effects of MSG, I heartily recommend it."
lucky-star-berlin,4,2017-01-18,"If you feel like warming a frozen body with a yummy hot pot, this is a great place. They have an unlimited all your can eat hotpot deal. It's definitely worth money."
